sku;nome;nomeml;descricao;fornecedor;marca;lead_time;estoque;peso;altura;largura;comprimento;cubagem;Sku-fiscal;Nome-fiscal;ean;ncm;isbn;origem;imagens;atributos;conteudo_da_embalagem;dimensoes;Cor;Garantia;Material;valor;cat_b2w;cat_cnova;cat_mercado_livre;cat_tamarindos;cat_walmart;cat_netshoes;cat_amazon
CAX90239;Carrinho Travel System Airway Safety 1st Full Black ;;Carrinho de alumínio com fechamento ultra-compacto (pocket) para crianças desde o nascimento, função berço, bebê conforto incluído com base para veículos.  Assento com camada extra de conforto e toque suave, reclinável em múltiplas posições, incluindo a função berço em conjunto com o apoio para os pés que pode ser elevado para formar um ambiente mais aconchegante para o bebê. Acompanha bebê conforto com proteção lateral SafeSide®, almofada redutora e apoio de cabeça removíveis, cinto de 3 pontos com ajuste de altura, capota retrátil e removível, alça ergonômica e estrutura super leve e resistente. Inclui base para veículos que simplifica a instalação do bebê conforto no carro. Carrinho com estrutura de alumínio ultra leve e resistente, fácil e compacto para fechar e transportar que permanece em pé quando fechado. Ampla capota retrátil, cinto de segurança de 5 pontos com 2 posições de altura, cesto para compras e compartimento especial para os adaptadores do bebê conforto e outros objetos acessível para os pais. Rodas com suspensão e travas de movimento, freios com pedais integrados e barra frontal removível com encaixes para os adaptadores do bebê conforto. Fácil de montar e desmontar, com acolchoados independentes removíveis e laváveis. Carrinho aprovado pelo INMETRO conforme a norma ABNT NBR 14.389 para crianças do nascimento aos 15kg e bebê conforto aprovado pelo INMETRO conforme a norma ABNT NBR 14.400 para crianças do nascimento aos 13kg (Grupo 0+).;Dorel;Safety 1st;5;250;14;0.62;0.72;0.54;;CAX90239;;7.89851E+12;87150000;;2;http://tamarindos.com.br/imagems/fotos_novas/d288_airway_safety_fullblack_padrao_IMG_0602.jpg|http://tamarindos.com.br/imagems/fotos_novas/d288TS_airway_safety_fullblack_travel_IMG_0618.jpg|http://tamarindos.com.br/imagems/fotos_novas/d288_airway_safety_fullblack_fechado_lateral_IMG_0623.jpg|http://tamarindos.com.br/imagems/fotos_novas/d288_airway_safety_fullblack_moises_IMG_0616.jpg;;1 carrinho, 1 bebê conforto, 1 base veicular, 1 conjunto de adaptadores e 2 manuais de instruções;;Preto;12;Alumínio, Poliéster e EVA;1699.9;;;;;;;
CAX90240;Carrinho Travel System Airway Safety 1st Full Red;;Carrinho de alumínio com fechamento ultra-compacto (pocket) para crianças desde o nascimento, função berço, bebê conforto incluído com base para veículos.  Assento com camada extra de conforto e toque suave, reclinável em múltiplas posições, incluindo a função berço em conjunto com o apoio para os pés que pode ser elevado para formar um ambiente mais aconchegante para o bebê. Acompanha bebê conforto com proteção lateral SafeSide®, almofada redutora e apoio de cabeça removíveis, cinto de 3 pontos com ajuste de altura, capota retrátil e removível, alça ergonômica e estrutura super leve e resistente. Inclui base para veículos que simplifica a instalação do bebê conforto no carro. Carrinho com estrutura de alumínio ultra leve e resistente, fácil e compacto para fechar e transportar que permanece em pé quando fechado. Ampla capota retrátil, cinto de segurança de 5 pontos com 2 posições de altura, cesto para compras e compartimento especial para os adaptadores do bebê conforto e outros objetos acessível para os pais. Rodas com suspensão e travas de movimento, freios com pedais integrados e barra frontal removível com encaixes para os adaptadores do bebê conforto. Fácil de montar e desmontar, com acolchoados independentes removíveis e laváveis. Carrinho aprovado pelo INMETRO conforme a norma ABNT NBR 14.389 para crianças do nascimento aos 15kg e bebê conforto aprovado pelo INMETRO conforme a norma ABNT NBR 14.400 para crianças do nascimento aos 13kg (Grupo 0+).;Dorel;Safety 1st;5;250;14;0.62;0.72;0.54;;CAX90240;;7.89851E+12;87150000;;2;http://tamarindos.com.br/imagems/fotos_novas/d288_airway_safety_fullred_padrao_IMG_0602.jpg|http://tamarindos.com.br/imagems/fotos_novas/d288_airway_safety_fullred_moises_IMG_0616.jpg|http://tamarindos.com.br/imagems/fotos_novas/d288TS_airway_safety_fullred_travel_IMG_0618.jpg|http://tamarindos.com.br/imagems/fotos_novas/d288_airway_safety_fullred_fechado_lateral_IMG_0623.jpg;;1 carrinho, 1 bebê conforto, 1 base veicular, 1 conjunto de adaptadores e 2 manuais de instruções;;Vermelho;12;Alumínio, Poliéster e EVA;1699.9;;;;;;;
