sku;nome;nomeml;descrição;fornecedor;marca;lead_time;estoque;peso;altura;largura;comprimento;cubagem;Sku-fiscal;Nome-fiscal;ean;ncm;isbn;origem;imagens;atributos;conteudo_da_embalagem;dimensoes;Cor;Garantia;Material;valor;cat_b2w;cat_cnova;cat_mercado_livre;cat_tamarindos;cat_walmart;cat_netshoes;cat_amazon
CAX90242;Cadeira de Refeição Portátil Smart Rosa Cosco;Cadeira de Refeição Portátil Smart Rosa Cosco;Cadeira de Refeição Portátil Smart Rosa Cosco;dorel;Cosco;0;0;2,4;40;38;40;0;213;Cadeira de Refeição Portátil Smart Rosa Cosco;7898509477217;94018000;;1;http://tamarindos.com.br/imagems/fotos_novas/41767_cadeira_portatil_smart_cosco_rosa_frente_IMG_0015.jpg|http://tamarindos.com.br/imagems/fotos_novas/41767_cadeira_portatil_smart_cosco_rosa_IMG_fechado_0005.jpg|http://tamarindos.com.br/imagems/fotos_novas/41767_cadeira_portatil_smart_cosco_rosa_padrao_IMG_0008.jpg|http://tamarindos.com.br/imagems/fotos_novas/41767_cadeira_portatil_smart_cosco_rosa_sem_pes_IMG_0008.jpg;;"1 Cadeira de refeição; 1 Bandeja;";;Rosa;;Polipropileno;69,9;;;;;;;
CAX90241;Cadeira de Refeição Portátil Smart Azul Cosco;Cadeira de Refeição Portátil Smart Azul Cosco;Cadeira de Refeição Portátil Smart Azul Cosco;dorel;Cosco;0;0;2,4;40;38;40;0;;Cadeira de Refeição Portátil Smart Azul Cosco;7898509477200;94018000;;1;http://tamarindos.com.br/imagems/fotos_novas/41767_cadeira_portatil_smart_cosco_azul_sem_pes_IMG_0008.jpg|http://tamarindos.com.br/imagems/fotos_novas/41767_cadeira_portatil_smart_cosco_azul_verso_IMG_0019.jpg|http://tamarindos.com.br/imagems/fotos_novas/41767_cadeira_portatil_smart_cosco_azul_sem_bandeja_IMG_0008.jpg|http://tamarindos.com.br/imagems/fotos_novas/41767_cadeira_portatil_smart_cosco_azul_lateral_IMG_0017.jpg;;"1 Cadeira de refeição; 1 Bandeja;";;Azul;;Polipropileno;;;;;;;;
