sku,nome,nomeml,descrição,fornecedor,marca,lead_time,estoque,peso,altura,largura,comprimento,cubagem,Sku-fiscal,Nome-fiscal,ean,ncm,isbn,origem,imagens,atributos,conteudo_da_embalagem,dimensoes,Cor,Garantia,Material,valor,cat_b2w,cat_cnova,cat_mercado_livre,cat_tamarindos,cat_walmart,cat_netshoes,cat_amazon
CromusFJ_23010925,"6 Placas De Sinalização Tapioca 37,2X17 Festa Junina","6 Placas De Sinalização Tapioca 37,2X17 Festa Junina","Já pensou como vai decorar a sua festa junina?? Os produtos da Cromus são perfeitos para deixar esse ambiente bem divertido e aconchegante.<br/><br/><strong>CARACTERÍSTICAS: </strong><br/>Lindas placas de sinalização para festa<br/>Dimensões: 37,2 x A 17cm<br/><strong>material: </strong>Cartão<br/><strong>Cor: </strong>Madeira",Cromus,Cromus,15,9999,1,20,20,20,,23010925,"6 Placas De Sinalização Tapioca 37,2X17 Festa Junina",7909107793804,49119100,,0,http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/23010925.jpg|http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/Ambiente.jpg,,,,Marrom,3 Meses,,,,,MLB256823,,,,
CromusFJ_23010936,"6 Placas De Sinalização Tomba Lata 37,2X17 Festa Junina","6 Placas De Sinalização Tomba Lata 37,2X17 Festa Junina","Já pensou como vai decorar a sua festa junina?? Os produtos da Cromus são perfeitos para deixar esse ambiente bem divertido e aconchegante.<br/><br/><strong>CARACTERÍSTICAS: </strong><br/>Lindas placas de sinalização para festa<br/>Dimensões: 37,2 x A 17cm<br/><strong>material: </strong>Cartão<br/><strong>Cor: </strong>Madeira",Cromus,Cromus,15,9999,1,20,20,20,,23010936,"6 Placas De Sinalização Tomba Lata 37,2X17 Festa Junina",7909107794023,49119100,,0,http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/23010936.jpg|http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/Ambiente.jpg,,,,Marrom,3 Meses,,,,,MLB256823,,,,
CromusFJ_23010929,"6 Placas De Sinalização Vinho Quente/Quentão 37,2X17 Festa Junina","6 Placas De Sinalização Vinho Quente/Quentão 37,2X17 Festa Junina","Já pensou como vai decorar a sua festa junina?? Os produtos da Cromus são perfeitos para deixar esse ambiente bem divertido e aconchegante.<br/><br/><strong>CARACTERÍSTICAS: </strong><br/>Lindas placas de sinalização para festa<br/>Dimensões: 37,2 x A 17cm<br/><strong>material: </strong>Cartão<br/><strong>Cor: </strong>Madeira",Cromus,Cromus,15,9999,1,20,20,20,,23010929,"6 Placas De Sinalização Vinho Quente/Quentão 37,2X17 Festa Junina",7909107793880,49119100,,0,http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/23010929.jpg|http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/Ambiente.jpg,,,,Marrom,3 Meses,,,,,MLB256823,,,,
CromusFJ_23010195,8 Plaquinhas com Lousa De Mesa 14 cm Festa Junina,8 Plaquinhas com Lousa De Mesa 14 cm Festa Junina,"Já pensou como vai decorar a sua festa junina?? Os produtos da Cromus são perfeitos para deixar esse ambiente bem divertido e aconchegante.<br/><br/><strong>CARACTERÍSTICAS: </strong><br/>Linda plaquinha com lousa para decorar as mesas com mensagens personalizadas<br/>Pode ser usada caneta de giz removível ou permanente<br/>Dimensões: C 5,2 x L 5 x A 14 cm<br/><strong>material: </strong>Cartão<br/><strong>Cor: </strong>Preto",Cromus,Cromus,15,9999,1,20,20,20,,23010195,8 Plaquinhas com Lousa De Mesa 14 cm Festa Junina,7909107520202,48102990,,0,http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/23010195.jpg|http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/Ambiente.jpg,,,,Preto,3 Meses,,,,,MLB257887,,,,
CromusFJ_23010913,8 Plaquinhas Divertidas Arraia Sortido Festa Junina,8 Plaquinhas Divertidas Arraia Sortido Festa Junina,"Já pensou como vai decorar a sua festa junina?? Os produtos da Cromus são perfeitos para deixar esse ambiente bem divertido e aconchegante.<br/><br/><strong>CARACTERÍSTICAS: </strong><br/>Plaquinhas divertidas com diferentes mensagens<br/>- Oval: L 19,5 x A 12cm<br/>- Quadrada: L 19,5 x A 15cm<br/>- Balão: L 20 x A 13,5cm<br/><strong>material: </strong>Cartão<br/><strong>Cor: </strong>Palha",Cromus,Cromus,15,9999,1,20,20,20,,23010913,8 Plaquinhas Divertidas Arraia Sortido Festa Junina,7909107793682,48102990,,0,http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/23010913.jpg|http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/Ambiente.jpg,,,,Bege,3 Meses,,,,,MLB257887,,,,
CromusFJ_23700107,20 Pratos Laminados Arraia 6 Festa Junina,20 Pratos Laminados Arraia 6 Festa Junina,"Já pensou como vai decorar a sua festa junina?? Os produtos da Cromus são perfeitos para deixar esse ambiente bem divertido e aconchegante.<br/><br/><strong>CARACTERÍSTICAS: </strong><br/>Prato para bolo<br/>Dimensões: D 31,5 x A 1,3cm<br/><strong>material: </strong>Cartão<br/><strong>Cor: </strong>Verde",Cromus,Cromus,15,9999,1,20,20,20,,23700107,20 Pratos Laminados Arraia 6 Festa Junina,7909107696686,48115129,,0,http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/23700107.jpg|http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/Ambiente.jpg,,,,Verde,3 Meses,,,,,MLB256842,,,,
CromusFJ_23310062,8 Pratos Redondos Chita 18Cm Festa Junina,8 Pratos Redondos Chita 18Cm Festa Junina,Já pensou como vai decorar a sua festa junina?? Os produtos da Cromus são perfeitos para deixar esse ambiente bem divertido e aconchegante.<br/><br/><strong>CARACTERÍSTICAS: </strong><br/>Prato pequeno de 18cm<br/><strong>material: </strong>Cartão<br/><strong>Cor: </strong>Amarelo,Cromus,Cromus,15,9999,1,20,20,20,,23310062,8 Pratos Redondos Chita 18Cm Festa Junina,7909107793149,48115129,,0,http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/23310062.jpg|http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/Ambiente.jpg,,,,Amarelo,3 Meses,,,,,MLB256842,,,,
CromusFJ_24010047,"Sacola Papel Chita P 21,5X15X8 Festa Junina","Sacola Papel Chita P 21,5X15X8 Festa Junina","Já pensou como vai decorar a sua festa junina?? Os produtos da Cromus são perfeitos para deixar esse ambiente bem divertido e aconchegante.<br/><br/><strong>CARACTERÍSTICAS: </strong><br/>Sacola para lembrancinhas<br/>Dimensões: A 21,5 x L 15 x Sanf. 8cm<br/><strong>material: </strong>Papel<br/><strong>Cor: </strong>Vermelho",Cromus,Cromus,15,9999,1,20,20,20,,24010047,"Sacola Papel Chita P 21,5X15X8 Festa Junina",7909107793569,48194000,,0,http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/24010047.jpg|http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/Ambiente.jpg,,,,Vermelho,3 Meses,,,,,MLB256850,,,,
CromusFJ_21010104,10 Saquinhos C/Visor E Fechamento Arraia 14X8X4 Festa Junina,10 Saquinhos C/Visor E Fechamento Arraia 14X8X4 Festa Junina,Já pensou como vai decorar a sua festa junina?? Os produtos da Cromus são perfeitos para deixar esse ambiente bem divertido e aconchegante.<br/><br/><strong>CARACTERÍSTICAS: </strong><br/>Saquinho perfeito para doces ou salgados<br/>Inclui tag e prendedor<br/>Dimensões: A 14 x L 8 x 4 cm<br/><strong>material: </strong>Papel<br/><strong>Cor: </strong>Vermelho,Cromus,Cromus,15,9999,1,20,20,20,,21010104,10 Saquinhos C/Visor E Fechamento Arraia 14X8X4 Festa Junina,7909107696891,48102990,,0,http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/21010104.jpg|http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/Ambiente.jpg,,,,Vermelho,3 Meses,,,,,MLB261190,,,,
CromusFJ_21010150,"50 Saquinhos P/Hot Dog Chita Amarelo 9X17,5X5 Festa Junina","50 Saquinhos P/Hot Dog Chita Amarelo 9X17,5X5 Festa Junina","Já pensou como vai decorar a sua festa junina?? Os produtos da Cromus são perfeitos para deixar esse ambiente bem divertido e aconchegante.<br/><br/><strong>CARACTERÍSTICAS: </strong><br/>Saquinho perfeito para hot-dog<br/>Dimensões: A 9 x L 17,5 x 5 cm<br/><strong>material: </strong>Papel<br/><strong>Cor: </strong>Amarelo",Cromus,Cromus,15,9999,1,20,20,20,,21010150,"50 Saquinhos P/Hot Dog Chita Amarelo 9X17,5X5 Festa Junina",7909107793019,48102990,,0,http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/21010150.jpg|http://tamarindos.com.br/imagems/CromusTotal/FestaJunina/Ambiente.jpg,,,,Amarelo,3 Meses,,,,,MLB261190,,,,
