sku;nome;nomeml;descrição;fornecedor;marca;lead_time;estoque;peso;altura;largura;comprimento;cubagem;Sku-fiscal;Nome-fiscal;ean;ncm;isbn;origem;imagens;atributos;conteudo_da_embalagem;dimensoes;Cor;Garantia;Material;valor;cat_b2w;cat_cnova;cat_mercado_livre;cat_tamarindos;cat_walmart;cat_netshoes;cat_amazon
BL-372157.372158.372159;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Cinza, Laranja, Preto, Branco;Kit 3 Capas de Almofada Velveteen Cinza;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-372157.372158.372159;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Cinza, Laranja, Preto, Branco;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_11.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372157.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372158.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372159.png;;;;;;;;;;MLB186461;;;;
BL-372160.372161.372162;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Laranja, Cinza, Beg,, Branco;Kit 3 Capas de Almofada Velveteen Laranja;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-372160.372161.372162;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Laranja, Cinza, Beg,, Branco;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_12.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372160.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372161.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372162.png;;;;;;;;;;MLB186461;;;;
BL-372163.372164.372165;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Azul Tiffany, Preto, Branco;Kit 3 Capas de Almofada Velveteen Azul Tiffany;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-372163.372164.372165;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Azul Tiffany, Preto, Branco;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_13.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372163.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372164.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372165.png;;;;;;;;;;MLB186461;;;;
BL-372166.372167.372168;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Vermelho, Branco, Cinza, Amarelo;Kit 3 Capas de Almofada Velveteen Vermelho;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-372166.372167.372168;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Vermelho, Branco, Cinza, Amarelo;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_14.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372166.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372167.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372168.png;;;;;;;;;;MLB186461;;;;
BL-372169.372170.372171;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Branco, Preto, Bege;Kit 3 Capas de Almofada Velveteen Branco e Preto;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-372169.372170.372171;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Branco, Preto, Bege;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_15.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372169.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372170.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372171.png;;;;;;;;;;MLB186461;;;;
BL-372172.372173.372174;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Preto, Branco, Bege;Kit 3 Capas de Almofada Velveteen Preto e Branco;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-372172.372173.372174;Kit 3 Capas de Almofada Velveteen 43 x 43 cm Preto, Branco, Bege;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_16.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372172.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372173.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/372174.png;;;;;;;;;;MLB186461;;;;
BL-378001.378002.378003;Kit 3 Capas de Almofada Fantasy 43 x 43 cm Rosa, Azul, Amarelo, Branco, Roxo;Kit 3 Capas de Almofada Fantasy Rosa e Azul;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-378001.378002.378003;Kit 3 Capas de Almofada Fantasy 43 x 43 cm Rosa, Azul, Amarelo, Branco, Roxo;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_17.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378001.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378002.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378003.png;;;;;;;;;;MLB186461;;;;
BL-378004.378005.378006;Kit 3 Capas de Almofada Fantasy 43 x 43 cm Roxo, Branco, Rosa, Amarelo, Azul, Bege;Kit 3 Capas de Almofada Fantasy Roxo;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-378004.378005.378006;Kit 3 Capas de Almofada Fantasy 43 x 43 cm Roxo, Branco, Rosa, Amarelo, Azul, Bege;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_18.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378004.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378005.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378006.png;;;;;;;;;;MLB186461;;;;
BL-378007.378008.378009;Kit 3 Capas de Almofada Fantasy Lar Doce Lar 43 x 43 cm Branco, Preto, Rosa, Verde;Kit 3 Capas de Almofada Fantasy Lar Doce Lar Branco;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-378007.378008.378009;Kit 3 Capas de Almofada Fantasy Lar Doce Lar 43 x 43 cm Branco, Preto, Rosa, Verde;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_19.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378007.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378008.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378009.png;;;;;;;;;;MLB186461;;;;
BL-378010.378011.378012;Kit 3 Capas de Almofada Fantasy 43 x 43 cm Branco, Preto, Amarelo, Rosa;Kit 3 Capas de Almofada Fantasy Branco;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-378010.378011.378012;Kit 3 Capas de Almofada Fantasy 43 x 43 cm Branco, Preto, Amarelo, Rosa;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_20.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378010.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378011.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378012.png;;;;;;;;;;MLB186461;;;;
BL-378013.378014.378015;Kit 3 Capas de Almofada Fantasy Love 43 x 43 cm Rosa, Branco, Amarelo, Verde;Kit 3 Capas de Almofada Fantasy Love Rosa;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-378013.378014.378015;Kit 3 Capas de Almofada Fantasy Love 43 x 43 cm Rosa, Branco, Amarelo, Verde;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_21.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378013.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378014.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378015.png;;;;;;;;;;MLB186461;;;;
BL-367007.378016.378018;Kit 3 Capas de Almofada Gato e Unicornio 43 x 43 cm Branco, Rosa, Preto;Kit 3 Capas de Almofada Gato e Unicornio Rosa;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-367007.378016.378018;Kit 3 Capas de Almofada Gato e Unicornio 43 x 43 cm Branco, Rosa, Preto;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_22.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/367007.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378016.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/378018.png;;;;;;;;;;MLB186461;;;;
BL-380001.380002.380003;Kit 3 Capas de Almofada Harmony Penas 43 x 43 cm Branco, Azul, Roxo, Bege;Kit 3 Capas de Almofada Harmony Penas Branco;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-380001.380002.380003;Kit 3 Capas de Almofada Harmony Penas 43 x 43 cm Branco, Azul, Roxo, Bege;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_23.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380001.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380002.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380003.png;;;;;;;;;;MLB186461;;;;
BL-380004.380005.380006;Kit 3 Capas de Almofada Harmony Flechas 43 x 43 cm Branco, Azul, Roxo, Bege;Kit 3 Capas de Almofada Harmony Flechas Branco;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-380004.380005.380006;Kit 3 Capas de Almofada Harmony Flechas 43 x 43 cm Branco, Azul, Roxo, Bege;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_24.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380004.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380005.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380006.png;;;;;;;;;;MLB186461;;;;
BL-380007.380008.380009;Kit 3 Capas de Almofada Harmony Abacaxis 43 x 43 cm Branco, Amarelo, Verde;Kit 3 Capas de Almofada Harmony Abacaxis Branco;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-380007.380008.380009;Kit 3 Capas de Almofada Harmony Abacaxis 43 x 43 cm Branco, Amarelo, Verde;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_25.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380007.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380008.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380009.png;;;;;;;;;;MLB186461;;;;
BL-380010.380011.380012;Kit 3 Capas de Almofada Harmony Cactus 43 x 43 cm Branco, Verde, Amarelo;Kit 3 Capas de Almofada Harmony Cactus Branco;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-380010.380011.380012;Kit 3 Capas de Almofada Harmony Cactus 43 x 43 cm Branco, Verde, Amarelo;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_26.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380010.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380011.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380012.png;;;;;;;;;;MLB186461;;;;
BL-380013.380014.380015;Kit 3 Capas de Almofada Harmony Paris 43 x 43 cm Branco, Roxo, Rosa;Kit 3 Capas de Almofada Harmony Paris Branco;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-380013.380014.380015;Kit 3 Capas de Almofada Harmony Paris 43 x 43 cm Branco, Roxo, Rosa;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_27.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380013.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380014.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380015.png;;;;;;;;;;MLB186461;;;;
BL-380016.380017.380018;Kit 3 Capas de Almofada Harmony Paris 43 x 43 cm Branco, Preto;Kit 3 Capas de Almofada Harmony Paris Branco;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-380016.380017.380018;Kit 3 Capas de Almofada Harmony Paris 43 x 43 cm Branco, Preto;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_28.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380016.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380017.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/380018.png;;;;;;;;;;MLB186461;;;;
BL-302100.302101.302102;Kit 3 Capas de Almofada Vivace Arabesco 43 x 43 cm Preto, Branco;Kit 3 Capas de Almofada Vivace Arabesco Preto;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-302100.302101.302102;Kit 3 Capas de Almofada Vivace Arabesco 43 x 43 cm Preto, Branco;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_29.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/302100.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/302101.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/302102.png;;;;;;;;;;MLB186461;;;;
BL-302103.302104.302105;Kit 3 Capas de Almofada Vivace 43 x 43 cm Preto e Branco;Kit 3 Capas de Almofada Vivace Preto;As almofadas da Belchior se caracterizam pela ótima qualidade. Todas possuem zíper invisível e excelente acabamento. Além disso, possuem o tamanho perfeito para decorar qualquer ambiente, seja sofá, cama, chão ou onde você preferir. Aproveite! :)<br/><str;Belchior;Belchior;15;99999;1;20;15;3;;BL-302103.302104.302105;Kit 3 Capas de Almofada Vivace 43 x 43 cm Preto e Branco;;6304.93.00;;0;http://tamarindos.com.br/imagems/AnaMunoz/Belchior/Kit_30.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/302103.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/302104.png|http://tamarindos.com.br/imagems/AnaMunoz/Belchior/302105.png;;;;;;;;;;MLB186461;;;;
