sku;nome;nomeml;descricao;fornecedor;marca;lead_time;estoque;peso;altura;largura;comprimento;cubagem;Sku-fiscal;Nome-fiscal;ean;ncm;isbn;origem;imagens;atributos;conteudo_da_embalagem;dimensoes;Cor;Garantia;Material;valor;cat_b2w;cat_cnova;cat_mercado_livre;cat_tamarindos;cat_walmart;cat_netshoes;cat_amazon
9788585454470;Livro - Governança Corporativa nas Empresas Familiares;Livro - Governança Corporativa nas Empresas Familiares;Livro - Governança Corporativa nas Empresas Familiares;nl;definir;10;0;2;20;20;15;0;9788585454470;;9788585454470;49019900;9788585454470;1;http://tamarindos.com.br/imagems/all/9788585454470.jpg;;;;;90 dias;;99;;;;;;;
9788587063328;A Educação do olhar no ensino das artes;A Educação do olhar no ensino das artes;"O título dessa obra refere-se ao papel dos professores de todas as áreas como educadores do olhar dos educandos, ampliando e coordenando as múltiplas leituras de imagens, oferecendo-lhes elementos teóricos e a possibilidade de discussão de significados. Estão aí reunidos textos sobre leituras e releituras nas artes plásticas, visuais e dramáticas, sobre as relações entre arte e tecnologia, sobre a educação estética, sobre a imagem na literatura infantil; entre vários outros.";nl;definir;10;0;2;20;20;15;0;9788587063328;;9788587063328;49019900;9788587063328;1;http://tamarindos.com.br/imagems/all/9788587063328.jpg;;;;;90 dias;;99;;;;;;;
9788588121362;A HISTORIA ESTA ERRADA;A HISTORIA ESTA ERRADA;Neste livro, o autor tenta demonstrar, através de descobertas e revelações, que a verdadeira história da humanidade é muito diferente do que a que se conhece. Em a 'História está Errada', o autor encontra paralelos entre livros misteriosos, como o manuscrito Voynich, e o Livro de Enoch que trata do cruzamento entre mulheres humanas e 'anjos' - ou seriam ETs? As linhas de Nazca seriam locais de aterrisagem ou um gigantesco texto para se comunicar com os 'deuses'?;nl;definir;10;0;2;20;20;15;0;9788588121362;;9788588121362;49019900;9788588121362;1;http://tamarindos.com.br/imagems/all/9788588121362.jpg;;;;;90 dias;;99;;;;;;;
9788506071472;PEQUENO GRANDE HEROI;PEQUENO GRANDE HEROI;PEQUENO GRANDE HEROI;nl;definir;10;0;2;20;20;15;0;9788506071472;;9788506071472;49019900;9788506071472;1;http://tamarindos.com.br/imagems/all/9788506071472.jpg;;;;;90 dias;;99;;;;;;;
9788520003831;O Caapora;O Caapora;O Caapora;nl;definir;10;0;2;20;20;15;0;9788520003831;;9788520003831;49019900;9788520003831;1;http://tamarindos.com.br/imagems/all/9788520003831.jpg;;;;;90 dias;;99;;;;;;;
9788520003879;HISTORIA, SOCIEDADE E CIDADANIA;HISTORIA, SOCIEDADE E CIDADANIA;HISTORIA, SOCIEDADE E CIDADANIA;nl;definir;10;0;2;20;20;15;0;9788520003879;;9788520003879;49019900;9788520003879;1;http://tamarindos.com.br/imagems/all/9788520003879.jpg;;;;;90 dias;;99;;;;;;;
9788520003985;Manual do tesaő e do orgasmo;Manual do tesaő e do orgasmo;Manual do tesaő e do orgasmo;nl;definir;10;0;2;20;20;15;0;9788520003985;;9788520003985;49019900;9788520003985;1;http://tamarindos.com.br/imagems/all/9788520003985.jpg;;;;;90 dias;;99;;;;;;;
9788527411004;Reflexologia Como Aprendizado, de Crislane Sica;Reflexologia Como Aprendizado, de Crislane Sica;Reflexologia Como Aprendizado, de Crislane Sica;nl;definir;10;0;2;20;20;15;0;9788527411004;;9788527411004;49019900;9788527411004;1;http://tamarindos.com.br/imagems/all/9788527411004.jpg;;;;;90 dias;;99;;;;;;;
9788531404207;Beleza do Gesto,A:Uma Estética das Condutas Vol. 7;Beleza do Gesto,A:Uma Estética das Condutas Vol. 7;Beleza do Gesto,A:Uma Estética das Condutas Vol. 7;nl;definir;10;0;2;20;20;15;0;9788531404207;;9788531404207;49019900;9788531404207;1;http://tamarindos.com.br/imagems/all/9788531404207.jpg;;;;;90 dias;;99;;;;;;;
9788531505706;Reencarnação Na Bíblia, a;Reencarnação Na Bíblia, a;Reencarnação Na Bíblia, a;nl;definir;10;0;2;20;20;15;0;9788531505706;;9788531505706;49019900;9788531505706;1;http://tamarindos.com.br/imagems/all/9788531505706.jpg;;;;;90 dias;;99;;;;;;;
9788538011149;Três Porquinhos Malcriados e o Lobo Bom;Três Porquinhos Malcriados e o Lobo Bom;Três Porquinhos Malcriados e o Lobo Bom;nl;definir;10;0;2;20;20;15;0;9788538011149;;9788538011149;49019900;9788538011149;1;http://tamarindos.com.br/imagems/all/9788538011149.jpg;;;;;90 dias;;99;;;;;;;
9788539504534;Clube dos detetives 1 um copo de veneno;Clube dos detetives 1 um copo de veneno;Clube dos detetives 1 um copo de veneno;nl;definir;10;0;2;20;20;15;0;9788539504534;;9788539504534;49019900;9788539504534;1;http://tamarindos.com.br/imagems/all/9788539504534.jpg;;;;;90 dias;;99;;;;;;;
9788539700196;Luiz de Miranda: o senhor da palavra;Luiz de Miranda: o senhor da palavra;Luiz de Miranda: o senhor da palavra;nl;definir;10;0;2;20;20;15;0;9788539700196;;9788539700196;49019900;9788539700196;1;http://tamarindos.com.br/imagems/all/9788539700196.jpg;;;;;90 dias;;99;;;;;;;
9788561685546;Agenda Anotações Jurídicas 2017;Agenda Anotações Jurídicas 2017;Agenda Anotações Jurídicas 2017;nl;definir;10;0;2;20;20;15;0;9788561685546;;9788561685546;49019900;9788561685546;1;http://tamarindos.com.br/imagems/all/9788561685546.jpg;;;;;90 dias;;99;;;;;;;
9788571932456;INSTRUMENTAÇAO INDUSTRIAL;INSTRUMENTAÇAO INDUSTRIAL;INSTRUMENTAÇAO INDUSTRIAL;nl;definir;10;0;2;20;20;15;0;9788571932456;;9788571932456;49019900;9788571932456;1;http://tamarindos.com.br/imagems/all/9788571932456.jpg;;;;;90 dias;;99;;;;;;;
9788573937121;Livro - Gestão da Produção e Operações;Livro - Gestão da Produção e Operações;Livro - Gestão da Produção e Operações;nl;definir;10;0;2;20;20;15;0;9788573937121;;9788573937121;49019900;9788573937121;1;http://tamarindos.com.br/imagems/all/9788573937121.jpg;;;;;90 dias;;99;;;;;;;
9788583931157;Segurança e Saúde em Espaço Confinado. Supervisor de Entrada;Segurança e Saúde em Espaço Confinado. Supervisor de Entrada;Segurança e Saúde em Espaço Confinado. Supervisor de Entrada;nl;definir;10;0;2;20;20;15;0;9788583931157;;9788583931157;49019900;9788583931157;1;http://tamarindos.com.br/imagems/all/9788583931157.jpg;;;;;90 dias;;99;;;;;;;
9788586303890;Origami: A Milenar Arte das Dobraduras:;Origami: A Milenar Arte das Dobraduras:;Origami: A Milenar Arte das Dobraduras:;nl;definir;10;0;2;20;20;15;0;9788586303890;;9788586303890;49019900;9788586303890;1;http://tamarindos.com.br/imagems/all/9788586303890.jpg;;;;;90 dias;;99;;;;;;;
9788588757073;Livro – 1971-1982;Livro – 1971-1982;Livro – 1971-1982;nl;definir;10;0;2;20;20;15;0;9788588757073;;9788588757073;49019900;9788588757073;1;http://tamarindos.com.br/imagems/all/9788588757073.jpg;;;;;90 dias;;99;;;;;;;
9788599859988;Livro - MORTOS-VIVOS, OS, V.17 - ALGO A TEMER;Livro - MORTOS-VIVOS, OS, V.17 - ALGO A TEMER;Livro - MORTOS-VIVOS, OS, V.17 - ALGO A TEMER;nl;definir;10;0;2;20;20;15;0;9788599859988;;9788599859988;49019900;9788599859988;1;http://tamarindos.com.br/imagems/all/9788599859988.jpg;;;;;90 dias;;99;;;;;;;
9788599859995;Livro - MORTOS-VIVOS, OS, V.18 - O QUE VEM A SEGUIR;Livro - MORTOS-VIVOS, OS, V.18 - O QUE VEM A SEGUIR;Livro - MORTOS-VIVOS, OS, V.18 - O QUE VEM A SEGUIR;nl;definir;10;0;2;20;20;15;0;9788599859995;;9788599859995;49019900;9788599859995;1;http://tamarindos.com.br/imagems/all/9788599859995.jpg;;;;;90 dias;;99;;;;;;;
